Time,CHDMC006,CHSWP003,CHVCT000,OLD_MID,ROLD024,ROLD059,RSAC064,RSAC075,RSAC081,RSAC092,RSAN007,RSAN018,RSAN032,RSAN037,RSAN058,RSAN072,RSMKL008,SLCBN002,SLDUT007,SLMZU011,SLMZU025,SLSUS012,SLTRM004
9/23/1991,610.8312925,595.6189302,421.638752,781.5817312,844.2125301,630.9429251,18781.17198,12975.86717,8667.550105,2447.705132,5014.999013,1622.074286,413.7119789,394.5053768,262.7335531,787.1796843,208.0211364,17957.35057,1514.890569,17219.72864,12867.82533,17219.19606,1089.314031
9/24/1991,608.4670149,596.2960599,426.0524925,765.4401417,843.753184,630.7525794,18556.35143,12983.40146,8663.503738,2450.345822,4942.129707,1587.533101,408.8724383,383.8891713,286.8081528,780.8843409,207.5430059,17963.59133,1491.818658,17266.61629,12793.20675,17278.98827,1072.848816
9/25/1991,608.0790278,597.7093531,428.0650508,768.2507318,839.1223723,631.9081122,18590.44843,13130.24046,8793.730799,2504.622872,5046.663979,1601.601952,416.8328818,379.5374044,307.5377061,788.2902603,206.1272677,17973.98423,1464.62383,17333.80516,12837.65234,17356.82065,1078.034124
9/26/1991,611.3599701,604.4652805,430.7392728,784.9863631,826.5479946,636.0652103,19095.86485,13252.19653,9001.385162,2589.986848,5197.927226,1634.128571,430.8613515,380.4009082,328.1445055,802.9548467,204.2124956,17948.61727,1429.455106,17360.5342,12906.3658,17404.0621,1102.648698
9/27/1991,621.4148102,616.8665212,436.3244766,798.7795645,811.5846628,638.5239201,19148.37597,13384.00439,9184.853236,2678.481738,5359.023679,1675.904764,439.1273266,383.8487336,350.0598122,816.2605178,202.7971363,17950.22636,1398.101091,17383.32725,13057.69642,17438.3385,1124.946382
9/28/1991,627.5123011,620.613025,439.631024,831.4774628,795.9980303,634.8681482,19177.39756,13349.44102,9165.915293,2629.558969,5370.211403,1680.754736,438.3956574,384.2000116,376.3563089,828.8048687,199.8167148,17937.04842,1368.224758,17386.31626,13205.78367,17448.94619,1115.06948
9/29/1991,618.8086796,618.8324782,440.3503904,827.8317032,779.9572385,639.1896655,19121.92293,13118.07093,8922.582352,2519.517087,5239.655009,1636.922154,429.3201632,382.0840044,406.8456122,829.2552446,194.736745,17872.23796,1334.352748,17354.63059,13211.60453,17437.12991,1064.561257
9/30/1991,614.6811479,613.8643869,438.725447,851.8191897,769.6045532,650.4316597,18824.06211,12914.65406,8679.222824,2398.954899,5123.112462,1597.608072,418.4438856,377.7416541,439.5429093,853.7938328,189.4999698,17837.51288,1305.742171,17301.87427,13116.52854,17402.29519,1023.598126
10/1/1991,612.7999833,604.7993113,436.0655225,890.7130025,758.2245623,665.3180637,18771.43899,12385.50341,8162.525319,2126.622673,4737.393972,1472.117529,387.7123601,367.6742357,479.3542045,895.1800289,184.5237923,17793.75085,1264.710161,17227.08152,12931.17255,17349.60797,945.6297652
10/2/1991,605.5265001,598.999211,432.3806397,900.1936506,744.5870584,689.2046611,18232.35913,12019.79279,7766.382558,1902.176861,4449.504684,1375.519143,363.1070609,360.0509567,509.0604366,903.8788179,185.2299856,17759.823,1237.975038,17163.03908,12801.00289,17317.49036,886.4116303
10/3/1991,597.0657749,590.7046274,433.6247759,873.6224187,737.2516594,711.7330023,17722.19761,11944.47782,7699.416814,1851.781717,4379.202003,1362.857689,353.3754144,355.8841394,525.0784003,892.2116833,188.2004593,17712.81403,1217.436146,17126.71596,12764.91746,17315.33793,881.2026774
10/4/1991,594.3686434,589.5882689,429.6335236,834.1710313,730.3062744,734.0353298,17813.40948,12046.89169,7873.737462,1948.103182,4502.366002,1401.948173,358.2735157,353.713611,532.0828644,867.5819925,182.995002,17675.76959,1200.081704,17112.15279,12817.40917,17311.76801,911.3047746
10/5/1991,592.35783,586.0741825,424.7536316,820.4686273,719.8401788,750.8946552,17820.42889,11870.13399,7776.20429,1959.134035,4399.963577,1375.804908,345.8776735,348.499095,541.9960117,840.7760188,173.9070253,17602.17566,1177.083391,17081.63759,12752.25338,17284.79336,901.0390943
10/6/1991,590.9853433,578.790638,422.2252674,798.1750348,710.8304996,766.231898,17633.23408,11672.26162,7580.348541,1921.161292,4229.178126,1317.539575,332.0349243,337.6057539,556.3139388,809.7008781,165.1741227,17537.17501,1161.415339,17036.9598,12622.25318,17242.05487,861.2105776
10/7/1991,585.1300138,572.7065385,417.7302049,777.8872458,697.5244249,778.5204868,17588.67215,11798.7197,7689.354375,1948.588229,4257.654249,1318.881817,333.3991253,328.9410493,570.4914818,783.2579905,158.1175043,17502.28599,1152.760426,17015.35826,12561.4684,17234.96643,858.8887272
10/8/1991,580.3904311,561.8464177,409.79422,820.1613738,682.6783752,787.693128,17521.93774,11986.60817,7868.674881,2008.607676,4385.913317,1342.344299,341.3202529,325.969985,583.0432409,798.6079534,155.6281397,17462.82985,1138.275005,17001.80998,12625.4538,17226.54777,872.6834545
10/9/1991,566.095562,552.3955129,404.4332889,910.9491628,665.2842528,798.5414174,17303.52011,11953.2948,7868.889628,1992.080002,4433.309062,1346.908897,338.6742865,324.8653161,599.9565163,872.1286748,155.8496076,17389.46859,1123.050997,16977.14256,12693.86311,17202.45512,863.485775
10/10/1991,560.1819808,548.3070412,399.9676396,924.3070431,647.3285033,804.6883049,17808.98637,12230.60934,8171.093246,2116.528709,4703.022151,1436.019304,353.1331835,327.9785741,608.4251016,933.8646876,153.1718586,17355.17419,1119.632812,16983.90696,12869.0559,17214.07463,901.4231447
10/11/1991,551.8160642,543.8624624,393.4694395,946.8454825,634.1273925,805.5621891,18623.6317,12721.48846,8678.727544,2356.328169,5165.519971,1597.669724,381.3519352,339.7912143,611.0294278,948.6454938,147.6420816,17339.99811,1124.11343,16990.0802,13112.67138,17209.20286,981.9212255
10/12/1991,549.6105499,540.5623697,387.2808142,958.1591937,627.4118512,809.9874681,18878.14733,12764.45204,8674.181224,2354.904117,5250.518967,1633.943577,384.8563062,344.644839,621.8733533,961.6824366,144.0735774,17298.2569,1127.694333,16955.06659,13217.89337,17180.85317,983.6380399
10/13/1991,545.0992695,531.6496662,380.7301604,921.208121,626.5265973,820.4818363,18935.26003,12455.04972,8252.743993,2163.367429,5000.895444,1554.649252,369.3322537,339.4866972,643.2897434,938.1458276,140.4683758,17239.32233,1126.618452,16896.44867,13057.13538,17136.59633,922.0655521
10/14/1991,543.8891926,529.4091336,374.346619,820.2875169,632.1520106,835.5327606,18571.78308,12254.40666,8082.729284,2052.767031,4912.122482,1542.042982,368.2890549,333.91795,665.6382612,832.4947007,137.0293721,17189.85173,1129.131163,16842.99647,12813.25435,17107.26101,892.553244
10/15/1991,543.0076787,529.6482932,369.263154,806.2372971,635.5679944,854.6060785,18660.27583,12205.02427,8055.486928,2008.327808,4862.649623,1568.472353,374.0136127,332.0698169,688.2297408,807.2561181,136.7541609,17170.01705,1131.324352,16790.37213,12578.11433,17090.86798,887.5652183
10/16/1991,538.6342678,524.8088487,367.3434381,869.8298855,634.4670359,868.3734932,18841.58762,12277.6134,8034.088587,1981.002986,4900.418325,1575.999406,364.9702196,333.9410868,708.9152603,857.4672222,137.2298783,17183.55056,1140.574523,16741.3981,12512.30449,17085.65086,901.8260193
10/17/1991,533.91548,517.2942387,364.1459532,895.0642624,633.0751063,873.7276681,18816.65076,12290.38511,7980.351552,1958.866145,4896.036107,1576.475566,360.0225595,336.4509494,728.0830332,897.8183028,136.4724967,17145.32896,1154.314582,16704.56804,12605.63847,17072.40078,921.9919326
10/18/1991,535.6272179,521.5226199,361.4643154,872.5461648,635.8929412,870.0852337,18674.98433,12101.59488,7777.120677,1881.316067,4723.780256,1528.994644,346.1430344,336.3710426,746.950339,889.5471363,136.0029,17010.0553,1165.685561,16341.638,10205.6503,17020.24585,913.9285107
10/19/1991,529.2181476,514.2364248,359.618282,822.3787193,641.0794678,864.4620317,19236.69162,12842.9769,8417.936442,2149.001183,4995.828125,1633.550963,382.1220275,340.6894849,754.2140573,844.4899972,135.3683456,16979.13963,1203.25776,13694.80987,7719.017146,16996.40568,983.5389417
10/20/1991,527.5909802,512.0120977,357.8888464,772.6496773,646.8530032,860.9802876,20012.1163,13788.18301,9360.44898,2585.26499,5529.132477,1806.276319,427.5108171,353.8315589,756.9097309,788.0079333,134.3368659,16909.25199,1247.761031,10475.02454,8468.234985,16867.82511,1115.718325
10/21/1991,531.7503176,506.8161602,357.1062231,794.0663821,651.2539705,860.3179639,20928.0575,14893.04802,10454.85216,3169.244715,6253.784467,2012.533343,478.1653695,372.9677486,759.5642662,790.8142128,134.1383622,16662.85552,1311.575441,9487.640951,9041.867503,16388.53335,1301.474072
10/22/1991,528.3539836,507.4823866,357.9709962,801.7375743,653.2830289,859.304327,22134.77946,15590.36525,11233.84144,3655.994129,6778.685112,2139.324439,497.9475037,386.7459434,764.6747704,807.7727578,135.800042,16019.54652,1368.750406,9461.666758,10282.49962,15682.1401,1467.861913
10/23/1991,542.5849072,514.6911316,360.6152836,842.7948214,651.7776591,856.2458261,21099.68146,15006.22474,10525.11782,3284.879386,6057.568263,1845.197615,437.3617773,369.3864654,781.8822765,842.3786341,137.5806801,15431.60463,1373.140008,10031.27989,10283.05974,14886.18376,1319.20919
10/24/1991,564.9499556,528.8269418,366.4998287,776.683979,664.8795853,850.7067248,20892.64728,14979.58524,10426.47014,3197.262786,5895.94932,1776.0794,433.5413175,359.5080401,788.9818249,737.3283946,138.6355656,14970.06088,1389.266488,10359.04546,9666.06722,14066.18261,1268.690992
10/25/1991,575.8340562,524.7091192,374.7721647,682.7744853,685.6084048,844.1600704,21278.47349,15626.00754,11192.99572,3525.015116,6437.221214,1924.418312,465.4545255,367.4313135,783.8753757,679.6341451,140.4038429,14639.12803,1402.026779,10125.70577,9970.045624,13516.53092,1369.699139
10/26/1991,559.0586077,527.0793864,384.0980457,673.3883654,700.6566626,839.2030716,22335.17712,16443.60885,12231.03922,4108.460696,7314.249102,2167.756762,505.5756574,385.2671928,780.027696,665.1526928,151.9355895,14381.09381,1406.681566,9991.462097,11002.36335,13243.32485,1568.774966
10/27/1991,557.5482175,547.9968885,402.9419463,660.4044126,692.1919193,828.4676278,20435.44836,14597.47522,10021.91107,2803.06061,5371.551257,1585.923144,365.3988323,353.4521592,788.8604876,626.3756784,162.6083744,13907.977,1311.010004,10449.99714,10935.0236,12900.3354,1117.442564
10/28/1991,630.7514388,585.5706717,433.9665721,610.5209681,690.142149,808.4348513,19246.87308,13399.26824,8802.234055,2211.338032,4578.521879,1364.983646,335.9886522,330.6229146,771.8401324,577.9024283,170.1675744,13675.00746,1267.454703,10819.44224,8877.034531,12684.01088,925.3793987
10/29/1991,615.9005903,597.6683896,460.7159529,640.9660346,710.473533,785.8278446,19221.09423,13370.05781,8884.011292,2162.248972,4652.998063,1338.357305,336.0006359,321.5079997,735.7668845,612.2568989,177.3273102,13076.47032,1250.764773,9721.887126,8474.519002,12613.8507,896.3845441
10/30/1991,616.3331248,603.0812098,476.1986955,641.3619461,705.8000673,748.4759795,17888.46953,12131.4399,7548.261347,1645.466,3725.59958,1133.414433,292.305148,312.2348531,691.1686153,593.5858905,187.6227719,13221.19416,1180.608978,8752.19165,8172.094304,12529.96796,762.1295322
10/31/1991,614.6586189,601.3542099,482.2322016,562.965065,696.0861187,724.8425802,17428.53851,12071.26338,7586.145386,1662.942483,3750.512688,1106.851222,295.2115696,306.1388652,652.5355784,522.3658133,187.5432334,13168.8679,1150.74762,8520.208323,7037.44988,12224.12959,753.9624103
11/1/1991,603.424764,590.7668794,466.608853,496.2717069,682.9839993,710.8773117,18020.68859,12629.65447,8236.347509,1933.093993,4171.84428,1174.522912,319.2692362,305.0626936,635.827144,480.1659911,181.5687923,13136.55481,1120.53451,7742.379883,7354.558726,11889.19703,817.8898748
11/2/1991,590.4107742,579.6983922,464.7270575,477.5242227,666.0030435,698.934096,18425.44761,13284.83471,9055.912903,2338.931427,4815.414101,1307.947128,357.9382895,313.5603199,620.9806086,470.6434434,177.4550376,13005.16901,1097.206453,7522.481369,8113.430105,11579.79406,930.6558857
11/3/1991,583.533802,573.8251597,460.5545149,483.0274665,651.475371,682.5752551,18734.46441,13700.62749,9595.709997,2675.217754,5310.009872,1430.933282,382.7492836,326.7811238,595.6805979,478.512455,173.6726691,12784.57382,1090.451265,7882.175898,8838.994497,11289.70588,1031.978868
11/4/1991,577.0085278,565.168251,458.2417482,483.8535938,643.3888893,659.3758055,19038.01976,14037.83779,9966.88621,2914.755671,5579.326571,1516.589912,395.228505,337.1356697,563.0060012,473.8056968,170.2860424,12812.89506,1104.052662,8406.71725,9141.880208,10973.17953,1097.064147
11/5/1991,569.4651432,560.7270228,459.0385202,472.6121724,640.5355008,641.9799569,19538.13258,14601.30185,10606.60623,3334.66599,6103.102826,1681.10302,426.0870798,350.7233127,534.2111422,457.2087584,164.9694193,12686.74782,1135.81668,8820.287608,9478.7264,10759.21131,1220.004494
11/6/1991,563.1771717,556.5933444,459.3776795,466.3142255,642.7972005,633.0296777,20134.60203,15218.98181,11337.44884,3850.239235,6759.690132,1889.567696,464.9862239,367.5278002,514.9626907,468.5537329,160.3897943,12463.38154,1178.543125,9144.991536,10214.69988,10709.78527,1402.285898
11/7/1991,562.4189046,555.0841948,459.3954662,485.3166587,646.8969682,625.0276108,20430.04919,15513.62994,11729.15962,4143.275614,7051.788826,1994.598553,478.742136,379.7654969,502.3436797,471.7740736,157.8520753,12382.00392,1218.554168,9627.014842,10806.42257,10706.94458,1508.653142
11/8/1991,561.1547712,553.8103841,459.7981246,470.6334076,653.2551988,618.8326155,20990.49015,15867.83783,12154.48244,4479.243646,7426.672562,2132.808144,503.5962493,390.7426745,492.4366906,457.2655757,157.5484893,12392.60594,1266.050346,10198.64597,11300.15755,10759.84863,1629.582699
11/9/1991,559.388998,553.0060221,460.7260056,461.5015351,657.8548069,610.4518236,21087.4353,15810.425,11971.21986,4380.452862,7206.063622,2051.442282,483.3004702,393.3663314,483.9037574,458.605512,157.7374482,12471.5316,1290.824261,10723.64633,11741.53174,10838.05726,1591.220694
11/10/1991,560.688406,552.1351941,462.4880308,473.7716201,663.3742059,601.8910592,20888.0966,15618.96362,11672.6807,4177.830318,6924.766062,1959.229323,456.2094321,390.1643267,478.3314136,477.2889093,158.9132441,12523.28793,1310.315772,11168.8162,11520.41068,10967.49074,1518.636798
11/11/1991,559.0377941,549.5636323,465.5612974,494.831652,673.827418,588.504446,20321.31576,15195.93007,11076.30525,3714.636414,6417.243034,1786.627042,414.8269784,383.014136,474.3503749,502.5562534,159.5585996,12442.13152,1309.830951,11252.41359,11310.09953,11098.77852,1359.025948
11/12/1991,553.2665475,549.4646956,470.3358246,521.1101201,691.4917615,572.2460105,19769.49715,14661.02891,10465.44055,3240.982161,5951.623075,1641.785729,384.1451643,372.8174162,469.536102,525.6362305,160.0933094,12343.21317,1300.46754,11154.8456,10708.75164,11210.68933,1222.233931
11/13/1991,550.4955571,547.3479557,475.9536934,541.2481963,715.9173209,558.2702154,19498.64395,14447.60432,10288.69574,3065.114557,5862.652145,1613.406404,389.6686001,364.3078289,467.7818419,545.393465,161.8851206,12385.50918,1297.377126,10811.28554,10122.77454,11312.07214,1164.327198
11/14/1991,552.346955,554.9786714,476.4443343,558.3735587,731.1686306,549.8513826,19171.05071,14048.07362,9683.726145,2705.366405,5359.577942,1496.838668,363.4489482,361.7574361,473.9981117,553.0358798,164.0558039,12500.37395,1285.526714,10305.08772,10254.62533,11327.96733,1082.825715
11/15/1991,559.9335295,561.8398368,476.7003946,561.3856869,735.8599408,542.3629157,17029.64288,13230.54558,8906.856898,2314.268733,4716.750575,1357.770083,341.3067048,353.973628,489.6674652,561.2726746,165.7536089,12632.69674,1252.903844,10144.51123,9332.324244,11362.57769,973.4954128
11/16/1991,570.8600025,575.2323653,481.3797817,570.3358612,743.822307,542.8705546,18137.93132,13567.92043,9363.350627,2560.704613,5121.601003,1444.661418,371.9860361,352.2504489,502.1120491,565.4890773,166.0924749,12595.40205,1261.994686,9854.945231,8919.591431,11366.55146,1045.040557
11/17/1991,585.2158025,590.214688,485.6443485,574.6081174,745.6839002,545.877147,20148.54218,14985.98702,11039.62022,3562.593769,6713.627558,1865.016861,467.590415,372.4817912,506.0995979,569.9054585,166.6052543,12729.96581,1290.031553,9350.736359,9779.405843,11414.10287,1381.277687
11/18/1991,591.3962574,593.8405533,485.489219,581.4013151,739.6049995,548.4104004,19768.64229,14601.07352,10653.02044,3415.963589,6439.157781,1833.688627,446.4334544,381.4327879,518.2162104,580.8177096,168.6025529,12484.1654,1277.772768,9357.920247,11062.59898,11299.19662,1363.6915
11/19/1991,593.0596714,594.793438,486.9819152,595.7957249,736.5759112,551.7008597,19069.74531,14076.70213,10084.19452,3195.89977,5911.607012,1717.688087,424.7082154,377.6587356,531.7237186,592.6899529,171.5601498,12665.14748,1302.219519,9705.06664,10858.09854,11266.89517,1261.349939
11/20/1991,592.4589087,593.7276147,488.7345956,601.3971545,739.4796696,558.1076425,19189.13216,14482.92453,10578.65364,3554.006449,6354.255264,1911.053638,470.3534214,387.5014356,536.1370055,594.4793129,173.4031405,13179.99456,1349.954569,10308.28821,10699.25034,11516.31725,1377.366776
11/21/1991,594.2953243,596.3754183,487.1895088,601.3416634,745.5316296,564.8038088,19659.24431,15056.97365,11301.34713,4100.822502,7082.579007,2212.983435,531.0373228,411.2619718,538.7602062,594.3417981,171.6879417,13682.23409,1385.395278,11097.61298,10790.93687,11985.06583,1603.34817
11/22/1991,598.6622397,598.5573082,485.8688237,601.2487157,751.4097748,570.7679749,19998.99231,15340.57217,11698.96297,4359.296651,7381.516263,2358.511837,557.6722088,431.7419284,544.5194035,602.6058102,168.8394896,14077.9284,1411.929918,10966.39156,10897.16066,12377.417,1722.683231
11/23/1991,598.7964096,599.0727094,488.203742,627.8854911,762.4171448,576.7002398,21014.70681,15541.35679,11797.79795,4374.526403,7408.875061,2376.331267,561.1223474,442.5369762,551.0776933,624.8917173,168.0484796,13950.61798,1442.980314,10845.79349,11171.54617,12288.13038,1745.515198
11/24/1991,598.9634279,600.4268684,492.001612,630.5633532,777.1517932,588.2502047,21327.08516,15907.69551,12072.53103,4514.647874,7593.419294,2469.684442,585.6941943,458.2403348,548.2161051,634.4706974,169.8449806,13844.67332,1485.00452,10931.79371,11184.25367,12214.18407,1824.823503
11/25/1991,602.2009907,600.0098832,495.6544142,627.8010101,793.3389002,602.0700912,21451.56687,16148.08631,12289.4152,4559.936507,7679.999715,2470.600004,593.3665692,467.6935844,543.4832904,634.77565,172.3299975,13696.64806,1525.416031,11004.61497,11705.87449,12121.81926,1829.959081
11/26/1991,600.1917089,604.4562422,499.1990989,640.0384153,810.7586193,618.3197549,21172.42487,16058.05098,12120.64461,4393.84361,7478.846024,2376.681924,569.0260351,468.0759452,542.2763144,631.2138977,173.8419828,13446.20045,1559.771567,11225.96218,11668.84596,12052.48405,1766.740668
11/27/1991,608.8701865,612.4178708,504.0847054,644.9256102,840.4629224,625.9509595,20211.01497,15894.23945,11849.62745,4161.209,7243.702538,2275.683497,536.2768962,464.1826677,540.1839479,632.3642006,174.5085158,13309.95952,1593.089834,11401.98984,11550.06765,12001.68233,1669.000844
11/28/1991,612.7516162,617.4114889,507.9612722,645.0991046,851.0242106,632.1545162,19928.84127,15056.74719,10848.46162,3510.267804,6295.668836,1985.564607,471.5570156,444.6909335,543.7048308,638.4695365,175.1872587,13095.78407,1580.223579,11362.32641,10996.2333,11920.77312,1451.714187
11/29/1991,617.8865115,621.0536143,510.8592408,654.2603175,864.7902813,638.0428708,19494.49854,14689.97839,10487.42622,3303.508495,5887.611247,1874.437893,449.9521327,432.6494414,545.6207549,642.4774742,175.4066356,13205.43218,1576.606219,11155.16597,10444.83255,11889.01841,1414.641954
11/30/1991,622.8761985,625.5014388,513.8977242,643.7172298,873.5264963,642.3214092,19057.58293,14021.99618,9781.037999,2900.05706,5286.364184,1708.80478,419.6631138,416.7908735,548.6590417,646.9067256,174.4825093,13096.87208,1548.165211,10661.76825,9963.643026,11855.37433,1296.835294
12/1/1991,626.8680127,628.6038144,518.5234057,633.1930275,893.3336309,646.0884705,19235.40485,14586.71023,10384.52099,3260.51837,5771.031136,1818.250107,464.2104843,414.595369,545.271094,644.7034257,173.8742037,13204.02221,1563.235435,10294.21063,9694.976451,11883.34132,1386.087643
12/2/1991,632.9712563,636.7722607,523.4006271,621.8164132,911.9170558,648.3123315,19844.77777,15243.0871,11194.39139,3736.20675,6513.499959,2018.476082,507.0795253,426.8230947,540.0363267,639.3667812,174.2111796,13232.91861,1567.390447,9948.157471,10413.44634,11885.09042,1539.572911
12/3/1991,645.4025536,650.0789293,527.2644755,616.0660273,920.947855,643.4028893,20357.70469,15638.59921,11691.24932,4033.846629,7017.384282,2186.295118,539.9432055,444.8146814,535.8008436,633.6773777,174.262417,13208.46946,1578.577288,10090.64754,11044.62044,11813.87819,1631.632548
12/4/1991,659.4584948,667.5737584,532.5671908,629.1512527,922.1906389,635.4693108,20412.38342,16114.60161,12352.04712,4466.746114,7719.358551,2444.539304,599.4353288,471.656661,529.6095483,630.0761687,173.9187039,13156.49715,1612.690784,10519.61986,11502.08371,11722.20707,1807.257559
12/5/1991,673.3510075,682.0077909,539.583299,624.8976339,923.5826321,628.7860279,21351.15875,16454.22138,12764.69829,4784.166955,8179.150085,2637.182868,643.8860195,497.1800194,525.1295493,627.8066921,173.8602169,13072.96995,1651.5339,10974.83976,12158.76899,11677.94203,1942.986482
12/6/1991,681.3680547,685.8763116,546.0646884,641.8652064,926.5617154,627.6409569,21637.73541,16703.33958,13015.79289,5000.55771,8378.353144,2745.025775,672.5829574,513.7695189,522.9528831,625.9055309,175.0037548,13166.59239,1692.5683,11463.92915,12364.39182,11710.69713,2018.027718
12/7/1991,681.6687361,686.4712912,552.5228132,678.9842822,930.7406451,629.6187197,22623.60209,16821.99218,13005.67502,4991.917929,8347.082255,2715.73106,653.3775365,519.5084531,522.8375921,627.3794905,178.6722871,13283.57675,1730.808517,11897.11969,12602.38576,11781.61958,2004.860179
12/8/1991,678.4416103,683.0711886,558.3728727,719.5551078,930.9066442,632.2667274,22371.15896,16413.21139,12365.20385,4495.525992,7672.651054,2473.86602,598.7985765,505.1134504,527.9149211,644.7093131,181.89381,13279.93947,1737.170241,12157.03989,12293.81746,11851.04285,1815.014313
12/9/1991,674.9977303,680.6507022,563.8805701,734.4600741,932.4635207,640.7368266,21986.67387,16026.66243,11790.00918,4061.28647,7077.850037,2249.683929,551.239896,487.8516194,535.2552811,680.6715571,183.4645872,13276.25533,1734.816334,12163.02055,11741.72416,11960.75596,1633.275784
12/10/1991,674.1008663,680.734333,569.0197646,737.3206476,936.1205661,655.6618341,22100.88843,16083.63647,11803.78162,4056.130732,7050.884743,2191.365482,551.9871961,474.8918486,540.6809063,711.1429558,184.0261057,13389.4482,1734.017843,11850.97832,11338.3646,12129.26622,1591.917492
12/11/1991,674.4295247,683.9984099,573.9235395,739.4137491,938.2029858,674.0463994,21140.29049,15900.10854,11519.24992,3805.871688,6725.515887,2033.322297,503.7189374,464.3084847,545.9411246,726.9839617,183.5400949,13382.34686,1707.731074,11466.12493,11461.94153,12212.99931,1513.801355
12/12/1991,678.1682377,686.5429694,578.7356758,741.4960359,928.5256507,697.5280622,20026.01204,14747.9667,10199.98447,3008.639681,5528.14562,1720.587948,420.607619,443.543944,556.33251,734.3891945,181.6102103,13039.93324,1648.468141,11310.04139,10893.78003,12123.50697,1286.288928
12/13/1991,684.7287922,695.6175238,584.731657,766.1949482,928.3595734,712.989371,19349.34879,13842.86019,9286.29744,2513.332905,4820.617798,1558.556525,384.4823383,421.124054,564.0254809,737.9535027,179.862007,12853.15483,1604.782461,11111.86969,9566.823669,12043.50913,1140.004293
12/14/1991,695.5294501,702.1313896,593.9512437,765.4595706,957.8826987,720.5173429,19012.40163,13617.72994,9080.560496,2361.100267,4720.768277,1518.006454,374.9970819,407.3581746,566.1198521,750.4686368,178.5914323,12833.50558,1571.804688,10345.01458,9139.708918,11990.54405,1101.468182
12/15/1991,703.6862189,707.7408943,599.2230657,761.1698729,967.8184141,730.2762559,19204.0448,13631.57438,9075.807866,2342.213973,4760.422221,1494.169849,367.9872656,398.7661816,566.957358,757.8453706,176.3217891,12794.0113,1525.760571,9643.566915,9235.224813,11959.55639,1110.319235
12/16/1991,710.2292271,715.0937812,596.3056679,761.7414163,967.8005168,743.4459934,19926.64738,14058.21877,9545.095993,2529.142944,5156.257042,1560.830531,393.4802186,394.2780962,565.927543,759.0502237,173.2249142,12609.26891,1495.684186,9352.08077,9409.660156,11898.77842,1149.365066
12/17/1991,718.6540655,726.7709452,590.4266446,764.8100338,952.5893847,750.4995251,21335.56883,15056.25233,10568.66506,3052.851914,5956.375277,1764.470257,447.4794493,400.7146028,562.6422577,758.7424583,170.3698678,12594.95964,1476.528311,9335.153442,9994.662852,11753.15305,1265.152283
12/18/1991,727.3464311,739.305287,589.8682594,770.6021512,929.5875556,752.3938777,23035.05776,16315.50563,11901.14685,3830.373534,7105.730403,2115.94281,512.5515758,422.750838,558.3529174,758.6922938,169.7073212,12908.35148,1459.966894,9596.449575,11178.81808,11635.38947,1500.251966
12/19/1991,736.5157566,742.5257975,592.1852277,784.7828344,904.6623192,757.0385679,21656.03528,15218.61781,10637.18214,3121.152816,5976.554365,1777.75662,432.3028256,412.9412158,568.2818998,762.2431838,172.1956531,12824.86905,1406.846142,10333.95299,10970.98347,11353.63503,1256.346925
12/20/1991,741.9697863,743.8122749,597.8356202,797.608024,884.7994823,760.0901508,21221.91742,14864.83752,10104.04021,2799.647827,5532.762695,1649.490918,412.3330868,403.4467503,575.130525,771.7804019,174.5265589,12990.03071,1382.018599,10680.34915,9738.225708,11303.16737,1138.850253
12/21/1991,741.4718857,740.7914054,608.4584872,798.2047418,871.4821243,764.5486571,21041.08751,14786.06761,10066.01706,2683.143627,5442.738691,1601.487652,406.1118789,396.7171014,578.7177067,780.0758979,171.6164597,13293.29183,1338.970374,10166.20487,9353.665385,11465.50477,1099.377312
12/22/1991,741.5960331,741.3035126,618.3439242,815.6897596,858.33524,773.1690305,21073.77028,15109.43943,10484.91241,2813.224162,5755.45196,1645.117715,409.0195634,393.0856609,577.2792072,782.9531778,165.293251,13437.7054,1300.372533,9674.85377,9477.839391,11651.24877,1125.922831
12/23/1991,745.0236677,743.2797991,615.4682604,843.4815388,841.6578617,783.5439409,20774.6461,14928.44441,10338.69815,2721.301132,5610.635249,1576.485674,396.7581704,386.386253,578.7822336,788.135903,161.3074465,13266.15972,1259.986253,9482.816579,9538.392639,11515.98039,1077.15519
12/24/1991,744.9961611,740.2993406,608.4778589,857.8786602,827.1052221,793.4088548,20337.27784,14554.99193,9974.291021,2504.596077,5286.663544,1467.44106,368.9368296,375.5007534,580.2447809,797.9881045,158.439256,12994.93599,1232.258153,9488.624715,9387.713125,11343.63507,1001.886231
12/25/1991,744.7719638,735.6796945,602.2276141,851.7564468,814.3160311,811.7140045,19618.49536,14065.0548,9431.751419,2258.463534,4895.287829,1366.913418,346.3294168,362.9339676,581.8441925,810.5118701,155.0183622,12560.05483,1211.728289,9354.472799,8939.23407,11156.69817,920.1313953
12/26/1991,738.0512441,731.0093835,591.4886506,833.9211451,802.5897153,831.9026623,19279.67478,14020.7442,9379.248199,2282.177273,4945.490692,1368.617521,347.9245051,352.7205114,579.6863925,815.8392086,152.8122395,12415.18734,1197.972451,9070.766469,8578.827026,11052.96587,919.8206301
12/27/1991,727.87784,718.4727332,576.1978512,833.0708383,789.5440998,839.1482906,19874.41079,14659.68068,10158.03936,2661.998713,5532.232925,1505.133929,368.1463628,350.6789157,574.2539965,817.2676144,152.4131101,12727.21225,1191.849731,8765.368663,8899.288996,11013.69514,1025.003419
